ave,std,max,min,av_change_abs,av_change_rate,abs_max,abs_min,std_first_50000,std_last_50000,std_first_10000,std_last_10000,avg_first_50000,avg_last_50000,avg_first_10000,avg_last_10000,min_first_50000,min_last_50000,min_first_10000,min_last_10000,max_first_50000,max_last_50000,max_first_10000,max_last_10000
4.499473333333333,5.023726344984258,88.0,-73.0,2.000013333422223e-05,75025.18447990195,88.0,0.0,4.479418403498382,5.845686498573114,6.171063907463607,7.840167492471064,4.43892,4.66598,4.4455,4.7213,-61.0,-73.0,-61.0,-73.0,70.0,88.0,70.0,88.0
4.54088,6.812227890022471,155.0,-160.0,-2.000013333422223e-05,74946.20271564892,160.0,0.0,7.20259230663516,5.643289844443576,5.4292208464935365,4.237292955413869,4.53262,4.71854,4.419,4.8221,-160.0,-73.0,-39.0,-21.0,136.0,79.0,48.0,34.0
4.5358,5.54062195907042,103.0,-102.0,8.000053333688891e-05,75004.63997426874,103.0,0.0,5.586893356096928,5.854832628692302,6.597257744699687,5.494671833694893,4.72826,4.4433,4.7345,4.5488,-102.0,-66.0,-64.0,-40.0,103.0,74.0,59.0,51.0
4.600873333333333,9.176157396787731,342.0,-425.0,-8.666724444829632e-05,74810.78707089326,425.0,0.0,13.280130540021057,4.5794840296260455,3.2084415593867375,3.85808016505619,4.6778,4.62168,4.7674,4.6588,-425.0,-50.0,-10.0,-18.0,342.0,69.0,20.0,25.0
4.73144,5.753447273278865,111.0,-102.0,-6.6667111114074095e-06,74934.56815812927,111.0,0.0,6.0413927127774105,5.302463863186622,5.411552900046344,4.565349489360042,4.7097,4.54286,4.7711,4.4602,-102.0,-68.0,-33.0,-28.0,111.0,75.0,50.0,45.0
4.541993333333333,5.569088186285276,95.0,-116.0,6.6667111114074095e-06,75124.557926345,116.0,0.0,4.265285769371144,6.807226169858028,4.945071072290064,4.234287868107222,4.49584,4.54418,4.6203,4.6975,-37.0,-116.0,-37.0,-39.0,46.0,95.0,46.0,48.0
4.831466666666667,6.650564626322256,120.0,-109.0,-4.000026666844446e-05,74900.13738091638,120.0,0.0,8.14655133687869,5.23297538553355,8.441427575357144,8.326085755023186,4.90966,4.76512,4.8743,4.764,-109.0,-72.0,-109.0,-72.0,120.0,69.0,120.0,69.0
4.73034,5.796014448256663,100.0,-119.0,4.000026666844446e-05,75035.45844580838,119.0,0.0,5.384942077460073,7.042293343478387,5.857287869825078,6.6579430149258565,4.85168,4.74262,5.2109,4.7059,-57.0,-119.0,-29.0,-48.0,87.0,100.0,48.0,51.0
4.785666666666667,8.474854249811942,190.0,-218.0,-4.000026666844446e-05,75032.53628389155,218.0,0.0,9.746909162580721,8.46267567406432,9.391596405297664,10.528335309534931,4.74042,4.87566,4.8236,4.8331,-218.0,-107.0,-115.0,-82.0,190.0,132.0,105.0,103.0
4.831293333333333,5.732355367614801,122.0,-131.0,-4.000026666844446e-05,74929.75608833476,131.0,0.0,7.324601006880852,4.5541885086588145,12.50388473995182,6.102914037572543,4.8253,4.80174,4.9871,4.7155,-131.0,-41.0,-131.0,-41.0,122.0,70.0,122.0,70.0
4.6591,6.975475648537047,180.0,-197.0,0.00010000066667111114,74909.67908623005,197.0,0.0,9.692621183230056,5.467055674675355,7.779485083217269,5.740828943628262,4.63272,4.6465,4.5928,4.8548,-197.0,-70.0,-72.0,-33.0,180.0,79.0,85.0,67.0
4.682453333333333,6.904308131967719,125.0,-140.0,-2.000013333422223e-05,74813.84798803246,140.0,0.0,9.893274576276552,4.860204102874693,10.152179982151617,3.140989423732592,4.83172,4.60028,5.0119,4.6612,-140.0,-48.0,-111.0,-8.0,125.0,51.0,125.0,18.0
4.923673333333333,9.692989609676104,284.0,-250.0,-3.333355555703705e-05,75064.0955076079,284.0,0.0,6.987357438574328,13.314077204508015,2.8744171426569247,24.082164370961344,4.94984,4.86882,4.7897,5.0161,-99.0,-250.0,-7.0,-250.0,102.0,284.0,17.0,284.0
4.7994666666666665,7.093704230904722,192.0,-211.0,1.3333422222814819e-05,75122.49230351731,211.0,0.0,4.946695863664958,6.308720735965414,5.464075636372542,7.915293196717352,4.87518,4.70766,5.0088,4.4769,-55.0,-68.0,-49.0,-68.0,67.0,79.0,61.0,79.0
4.482406666666667,9.181598107516772,246.0,-223.0,-5.3333688891259276e-05,75304.16464471404,246.0,0.0,4.22757533818145,8.563176311252736,4.929807411045588,7.647107416533391,4.4974,4.27432,4.5583,4.3104,-33.0,-91.0,-33.0,-57.0,45.0,106.0,45.0,76.0
4.715746666666667,5.632510397311506,128.0,-116.0,-6.6667111114074095e-06,75146.87200525851,128.0,0.0,4.665429868254371,6.893573256417893,3.6215994684669366,4.606123641414763,4.52538,4.92172,4.1527,4.885,-71.0,-116.0,-15.0,-21.0,62.0,128.0,21.0,34.0
4.68826,4.9573364661949935,85.0,-77.0,-6.6667111114074095e-06,74945.00806043054,85.0,0.0,5.505079196523879,5.397129391667389,5.873325428579622,4.265746639218039,4.7048,4.76464,4.6779,4.9169,-56.0,-77.0,-31.0,-22.0,69.0,85.0,40.0,41.0
4.78356,5.850932153061881,137.0,-111.0,2.6666844445629638e-05,75094.65881748383,137.0,0.0,4.856548005281118,4.887262214328182,5.33154274014567,4.933035171169977,4.77918,4.79978,4.6351,4.758,-51.0,-34.0,-41.0,-26.0,62.0,49.0,47.0,38.0
4.61034,5.199275438404855,87.0,-64.0,-3.333355555703705e-05,74944.0987027509,87.0,0.0,4.718148955300161,5.10515262204765,6.58344649480802,3.8308750945443264,4.75066,4.54916,4.6115,4.6449,-45.0,-54.0,-45.0,-16.0,58.0,85.0,57.0,31.0
4.554813333333334,7.425634574352701,229.0,-155.0,-2.6666844445629638e-05,74962.58901961967,229.0,0.0,6.993382547980627,5.254095665821094,4.77496360614403,6.945164576883689,4.57376,4.52188,4.3984,4.433,-95.0,-59.0,-33.0,-59.0,110.0,74.0,47.0,74.0
4.570246666666667,6.108815384820712,120.0,-111.0,6.66671111140741e-05,75029.25170318957,120.0,0.0,5.113954506485172,6.062923028078123,6.626753231409783,3.618593614928319,4.64584,4.49334,4.6369,4.6555,-57.0,-111.0,-57.0,-22.0,82.0,120.0,82.0,26.0
4.517713333333333,6.847117610436932,175.0,-146.0,-6.6667111114074095e-06,74941.9452851978,175.0,0.0,8.476764278897933,5.52439505375928,4.28170246514164,3.011179368619545,4.4356,4.4827,4.668,4.5141,-146.0,-66.0,-33.0,-10.0,175.0,93.0,44.0,16.0
4.410926666666667,10.630558433495182,284.0,-342.0,0.00016000106667377783,75183.35491881997,342.0,0.0,6.873158454131549,10.526585083321182,4.366663109286083,18.203004909904298,4.65262,4.25406,4.6177,4.5285,-101.0,-234.0,-32.0,-234.0,123.0,238.0,47.0,238.0
4.59,8.064574797636057,141.0,-125.0,-0.0001333342222281482,74986.00748658278,141.0,0.0,6.604044964595563,7.668067566838467,5.5616209858277825,9.67713411914912,4.45584,4.68852,4.3601,4.7718,-125.0,-102.0,-47.0,-76.0,137.0,122.0,59.0,107.0
4.5796133333333335,6.7980709310673,134.0,-130.0,0.00012666751111674077,75067.40162129553,134.0,0.0,6.575418854339243,6.446733320713677,6.815466316401248,4.043986091716933,4.5383,4.61554,4.6167,4.5343,-122.0,-94.0,-39.0,-24.0,115.0,90.0,49.0,35.0
4.48064,8.574659479559523,228.0,-216.0,5.3333688891259276e-05,75231.03115905973,228.0,0.0,4.241764430564244,9.860426854350678,3.7321602310190274,7.330247360082742,4.54466,4.3665,4.4001,4.6558,-36.0,-182.0,-15.0,-67.0,48.0,177.0,27.0,69.0
4.671733333333333,5.875210151891496,93.0,-77.0,-4.000026666844446e-05,74987.41425791268,93.0,0.0,5.618297806275491,5.216284265221749,4.883910711714537,5.085765144990476,4.6676,4.59262,4.5204,4.6483,-69.0,-64.0,-26.0,-33.0,89.0,74.0,34.0,45.0
4.741666666666666,6.231682267966563,151.0,-141.0,-2.000013333422223e-05,74971.33249505339,151.0,0.0,5.542858476418102,6.6857098255607825,6.493718811282176,5.976378313828535,4.69152,4.68222,4.596,4.5265,-49.0,-141.0,-39.0,-49.0,75.0,151.0,48.0,55.0
4.546653333333333,6.205237314813637,152.0,-101.0,5.3333688891259276e-05,74960.99274718322,152.0,0.0,6.596223312138545,5.423419206515388,4.404173470697993,3.6162307434675682,4.40142,4.54652,4.3598,4.6711,-101.0,-96.0,-21.0,-14.0,152.0,83.0,28.0,27.0
4.5115,10.147925292886224,322.0,-308.0,1.3333422222814819e-05,74717.46746238144,322.0,0.0,15.31209143128397,5.293522456738991,9.732012163987466,3.8897593961580705,4.644,4.37,4.7618,4.3072,-308.0,-47.0,-84.0,-25.0,322.0,58.0,92.0,38.0
4.368233333333333,10.014873482919736,263.0,-184.0,8.666724444829632e-05,74888.75998170147,263.0,0.0,14.573427675931287,6.912752074362279,5.380057359359657,7.367312334902056,4.37588,4.30328,3.9909,4.3164,-184.0,-85.0,-41.0,-47.0,263.0,114.0,56.0,75.0
4.539513333333334,9.163326835625197,203.0,-165.0,-0.00011333408889392596,74833.14872041403,203.0,0.0,12.455042000667842,6.938680840592108,9.601531623131802,4.684848936732112,4.49704,4.75618,4.5243,4.9862,-165.0,-109.0,-74.0,-23.0,203.0,119.0,106.0,28.0
4.528366666666667,7.660663722260334,177.0,-157.0,-3.333355555703705e-05,75016.75559068157,177.0,0.0,6.976348789416996,8.51862087145566,4.935295086415806,11.512661813846528,4.61678,4.51478,4.6329,4.5286,-73.0,-157.0,-31.0,-100.0,98.0,155.0,39.0,128.0
4.541146666666667,10.419209196726763,323.0,-297.0,2.6666844445629638e-05,74974.23741953919,323.0,0.0,4.63031011104008,6.9143146550037775,4.2113317026802815,4.658782861434948,4.58734,4.58254,4.5727,4.5185,-39.0,-72.0,-18.0,-24.0,48.0,102.0,32.0,36.0
4.49324,6.825255621762455,203.0,-198.0,-9.333395555970373e-05,75091.3516478545,203.0,0.0,5.359194170731267,9.121599226802283,7.562320801843836,14.650386696602926,4.57898,4.46384,4.6597,4.2842,-53.0,-198.0,-53.0,-198.0,48.0,203.0,48.0,203.0
4.411,6.0688405537356696,135.0,-120.0,0.00010000066667111114,74930.90726796283,135.0,0.0,6.92923283993257,5.345979890684213,4.8573884660381035,6.229047502628311,4.3365,4.64078,4.3223,4.5311,-120.0,-53.0,-35.0,-53.0,135.0,56.0,43.0,56.0
4.29866,8.040752589428429,160.0,-144.0,-6.6667111114074095e-06,74930.76459696055,160.0,0.0,9.458066690481727,7.597797946142027,12.872878540171191,9.430356990061405,4.25972,4.39236,4.4553,4.3552,-144.0,-105.0,-144.0,-105.0,160.0,105.0,158.0,100.0
4.40488,6.534440464615161,132.0,-102.0,2.6666844445629638e-05,75124.20107556079,132.0,0.0,5.1480194256043745,5.132265024762459,3.5311579956156027,4.873896772604032,4.46456,4.32966,4.5111,4.3305,-71.0,-66.0,-15.0,-22.0,87.0,65.0,24.0,40.0
4.5225,10.115524722754952,196.0,-302.0,3.333355555703705e-05,75138.98269708606,302.0,0.0,5.1380697383745195,10.618708846258098,4.913607268596056,6.175226569932475,4.37194,4.68128,4.2019,4.8209,-67.0,-197.0,-41.0,-26.0,84.0,184.0,44.0,35.0
4.520553333333333,8.737162252536894,196.0,-192.0,-4.000026666844446e-05,74964.14661815552,196.0,0.0,11.866523238084524,6.792546273408817,14.588139971908687,5.211101586996746,4.5568,4.54894,4.5904,4.4955,-192.0,-74.0,-163.0,-30.0,196.0,77.0,196.0,50.0
4.45498,7.124791449551349,149.0,-170.0,4.000026666844446e-05,75061.45907708979,170.0,0.0,6.177507881953693,6.490636597561136,3.943930019663128,3.7687365734420863,4.47178,4.44172,4.304,4.6408,-170.0,-57.0,-17.0,-23.0,149.0,64.0,27.0,27.0
4.563533333333333,15.031058629236849,565.0,-522.0,6.6667111114074095e-06,75030.00842492217,565.0,0.0,9.5026103899718,6.797970690581123,6.55510359872367,10.700169986967497,4.53458,4.5107,4.6209,4.5785,-172.0,-94.0,-64.0,-94.0,176.0,110.0,55.0,110.0
4.802553333333333,8.736152174374153,286.0,-201.0,2.6666844445629638e-05,74981.4911624054,286.0,0.0,11.498051035127649,8.022393336255709,3.969969489807195,11.42318438921477,4.68456,5.00672,4.5185,5.2529,-201.0,-124.0,-23.0,-124.0,286.0,108.0,34.0,106.0
5.107493333333333,7.561374115636801,204.0,-252.0,6.6667111114074095e-06,74933.66944591029,252.0,0.0,6.116657908335237,5.022688540771765,3.9421217015713763,3.9631926006693137,5.10018,5.07668,5.0343,5.0021,-75.0,-54.0,-17.0,-21.0,91.0,74.0,27.0,32.0
4.614826666666667,6.110750213349877,138.0,-102.0,-6.6667111114074095e-06,75004.37432940927,138.0,0.0,5.0251449840178735,7.586517414439909,5.025642211697924,7.935116581374214,4.65836,4.76198,4.8506,4.8022,-48.0,-102.0,-38.0,-75.0,62.0,138.0,48.0,121.0
4.636833333333334,6.6902154902182005,118.0,-112.0,-4.000026666844446e-05,74947.98458246047,118.0,0.0,7.192358856008229,6.019751287353988,4.038905761465599,6.017223808368773,4.68808,4.63128,4.7155,4.7458,-112.0,-68.0,-21.0,-38.0,118.0,89.0,29.0,53.0
4.6933066666666665,8.115308529724684,182.0,-172.0,-0.00018666791111940747,74908.33080283176,182.0,0.0,10.316531381719342,4.830765391570988,7.279147965936673,6.633458826283616,4.6955,4.83146,4.4683,4.668,-172.0,-58.0,-78.0,-58.0,160.0,69.0,81.0,56.0
4.622573333333333,6.918856536882056,131.0,-96.0,4.000026666844446e-05,74982.15855556475,131.0,0.0,6.221456188096159,5.761387940557379,9.918242664907932,3.802610912254895,4.59614,4.64272,4.7662,4.4495,-77.0,-62.0,-77.0,-27.0,112.0,93.0,112.0,33.0
4.44214,6.501639707571211,148.0,-123.0,-5.3333688891259276e-05,74905.16949216566,148.0,0.0,7.105594422171871,4.952250372305504,6.566949653377891,3.706895623024743,4.26726,4.4525,4.4085,4.3022,-89.0,-53.0,-65.0,-25.0,116.0,68.0,85.0,24.0
4.44742,7.647701746947685,209.0,-174.0,-5.3333688891259276e-05,75037.71526072349,209.0,0.0,7.603844472659867,7.25645435112769,3.4771062091917755,4.733878004342739,4.34066,4.5455,4.2829,4.5648,-174.0,-140.0,-19.0,-24.0,209.0,185.0,29.0,34.0
4.605073333333333,6.682762871344622,175.0,-213.0,4.666697777985187e-05,74905.86165449864,213.0,0.0,6.743934931002819,4.749543066822323,5.460057581198206,5.95004778468207,4.62092,4.47242,4.5239,4.7556,-63.0,-59.0,-48.0,-59.0,73.0,70.0,73.0,70.0
4.668566666666667,6.163145188312719,172.0,-138.0,-2.6666844445629638e-05,75054.66061902099,172.0,0.0,6.021181454698072,7.084103602602096,3.45048822052764,11.593710577722733,4.54164,4.65426,4.7652,4.8748,-100.0,-138.0,-19.0,-138.0,107.0,172.0,27.0,172.0
4.665353333333333,5.818561529721548,92.0,-100.0,-4.000026666844446e-05,75049.43811221291,100.0,0.0,6.093125763317216,6.709033367959948,4.411294774779849,5.237397888264744,4.81518,4.43974,4.8471,4.3656,-56.0,-100.0,-31.0,-43.0,70.0,92.0,53.0,52.0
4.572093333333333,7.6626124277530545,153.0,-141.0,2.6666844445629638e-05,75235.26925540493,153.0,0.0,5.408791634219237,10.316541843835076,3.3956788069545096,8.885090502634176,4.47524,4.60062,4.3888,4.6974,-72.0,-141.0,-14.0,-76.0,95.0,153.0,22.0,126.0
4.521826666666667,6.9200455391051365,158.0,-163.0,-1.3333422222814819e-05,74898.53108368248,163.0,0.0,9.43750916102337,6.014130504437031,4.933303954754867,3.9040673713449157,4.47066,4.53734,4.6453,4.5214,-163.0,-76.0,-24.0,-19.0,158.0,112.0,42.0,29.0
4.594006666666667,7.353191784068256,224.0,-204.0,-1.3333422222814819e-05,74928.54241575366,224.0,0.0,10.403398232481537,4.972224571557484,8.516359827414528,4.760406386013698,4.51858,4.6341,4.3523,4.7348,-204.0,-77.0,-105.0,-25.0,224.0,77.0,115.0,33.0
4.657886666666666,7.041421622595508,170.0,-172.0,-2.000013333422223e-05,75100.09248202846,172.0,0.0,5.879661685471368,7.424800491218602,3.900261550204038,4.606824111033544,4.59262,4.72284,4.9228,4.8619,-172.0,-95.0,-17.0,-28.0,170.0,106.0,26.0,35.0
4.5884,5.994031373513712,118.0,-86.0,5.3333688891259276e-05,75075.44355490434,118.0,0.0,5.490232580829341,6.291759995422585,3.324991663147443,4.426418460787457,4.73922,4.4704,4.8362,4.4469,-86.0,-66.0,-19.0,-25.0,118.0,102.0,28.0,37.0
4.467113333333334,7.92828092761322,174.0,-164.0,0.0,74902.9952210455,174.0,0.0,8.639573352220584,6.705346162578036,3.506378004437057,9.361403687481916,4.40054,4.5278,4.3927,4.411,-164.0,-115.0,-15.0,-115.0,174.0,121.0,25.0,121.0
4.595133333333333,7.623184132339684,167.0,-140.0,5.3333688891259276e-05,75023.98123710098,167.0,0.0,8.287625279559881,7.943642816139205,4.962689423085028,10.532576595971188,4.53984,4.46936,4.6213,4.4305,-140.0,-124.0,-38.0,-77.0,143.0,167.0,49.0,82.0
4.409773333333334,6.241099728035828,147.0,-108.0,-0.00010666737778251855,74922.04672205997,147.0,0.0,6.8494732760994115,4.9218069575715795,11.73224020210974,6.509436976421233,4.4672,4.33418,4.5272,4.5055,-108.0,-46.0,-108.0,-46.0,147.0,51.0,147.0,51.0
4.598893333333334,6.161371609359577,147.0,-145.0,1.3333422222814819e-05,74921.22294087388,147.0,0.0,7.825015251001113,4.512496375134278,7.823473885685309,3.5769229667411064,4.50404,4.66762,4.3694,4.6297,-145.0,-53.0,-59.0,-17.0,147.0,55.0,74.0,29.0
4.3501666666666665,6.744915366819331,203.0,-163.0,0.0,74972.52657219445,203.0,0.0,5.826295604962041,5.564147638551659,4.594437757767538,5.665533682716925,4.30394,4.34258,4.5987,4.3803,-84.0,-75.0,-29.0,-44.0,100.0,70.0,45.0,57.0
4.56002,7.036273464431772,137.0,-121.0,3.333355555703705e-05,74961.01268787085,137.0,0.0,4.581273815479708,7.309105744234379,5.219358496022284,11.449575974244636,4.26674,4.68486,4.0883,4.5749,-50.0,-121.0,-43.0,-121.0,55.0,122.0,45.0,122.0
4.467913333333334,5.886334211189696,153.0,-109.0,-5.3333688891259276e-05,75040.94088472862,153.0,0.0,6.189200234085177,6.511193478188157,4.696887640768087,3.5358302617631407,4.50068,4.56164,4.5157,4.5794,-87.0,-109.0,-21.0,-15.0,97.0,153.0,44.0,31.0
4.4429533333333335,6.833528054952451,94.0,-98.0,-2.6666844445629638e-05,75194.01580291943,98.0,0.0,6.715549477890844,8.045789000464778,9.467169881226384,10.999090651503877,4.4039,4.5456,4.4462,4.7478,-98.0,-98.0,-73.0,-98.0,94.0,88.0,94.0,88.0
4.5503,6.752424002534201,120.0,-145.0,-6.6667111114074095e-06,74945.54379655406,145.0,0.0,8.410750948423095,6.002625169573726,4.80543329888159,6.556611129996959,4.72906,4.32356,4.8259,4.3757,-145.0,-86.0,-23.0,-47.0,120.0,87.0,32.0,48.0
4.386473333333333,6.642740776914969,197.0,-215.0,1.3333422222814819e-05,75060.8365053731,215.0,0.0,7.3261185111899465,5.660495398814489,3.1824276755332557,4.839595437637324,4.3234,4.3428,4.4097,4.346,-215.0,-101.0,-12.0,-34.0,197.0,113.0,18.0,41.0
4.2999,6.803610805300374,167.0,-163.0,-6.6667111114074095e-06,74947.94368783013,167.0,0.0,6.8393948571785215,7.489267904381577,5.411480750219851,4.443107520643632,4.30374,4.31242,4.4147,4.3666,-87.0,-163.0,-43.0,-25.0,108.0,167.0,48.0,39.0
4.372626666666667,7.418338720177779,135.0,-119.0,4.666697777985187e-05,74893.58877055658,135.0,0.0,7.881473484165255,6.870797154799434,8.15377286843336,4.725314972570612,4.33072,4.43024,4.3151,4.4471,-94.0,-106.0,-94.0,-38.0,108.0,121.0,108.0,54.0
4.408353333333333,153.70305701000817,3382.0,-4299.0,-6.0000400002666686e-05,75238.0384757811,4299.0,0.0,108.31230700109937,14.687273509252831,9.390269844365497,10.188118526499386,4.38886,4.25262,4.4365,3.9283,-3008.0,-134.0,-81.0,-65.0,2716.0,196.0,91.0,85.0
4.343066666666667,6.272912024109872,81.0,-65.0,6.6667111114074095e-06,74904.89523388041,81.0,0.0,7.243068914099879,5.186069338680307,6.830554050734098,5.970335320566174,4.40084,4.27012,4.2556,4.1204,-65.0,-58.0,-41.0,-58.0,81.0,66.0,44.0,66.0
4.3415333333333335,4.501406630031205,92.0,-74.0,-2.000013333422223e-05,74940.79006089029,92.0,0.0,4.449927136077624,5.012191088296614,3.7278411983345,6.821178288243168,4.39594,4.40212,4.42,4.6474,-40.0,-74.0,-25.0,-74.0,48.0,92.0,35.0,92.0
4.44646,4.326359532185615,97.0,-118.0,0.0,75056.94702454127,118.0,0.0,4.821776447700577,4.2962273790384975,3.213091456837169,3.217742958969843,4.53622,4.38726,4.4677,4.3945,-118.0,-43.0,-12.0,-13.0,97.0,44.0,20.0,22.0
4.5364933333333335,3.70007228352216,75.0,-57.0,-2.6666844445629638e-05,74912.20098751532,75.0,0.0,4.2298033576515115,3.507966790264697,3.2983359910718617,3.5745364734465923,4.44166,4.64272,4.4687,4.467,-57.0,-25.0,-17.0,-19.0,75.0,44.0,27.0,37.0
4.483906666666667,4.256005287193876,103.0,-94.0,5.3333688891259276e-05,75016.03267939013,103.0,0.0,4.932313085115339,3.799395246562274,9.218221498206692,3.7470002882305735,4.56548,4.50598,4.6421,4.6122,-94.0,-53.0,-94.0,-37.0,103.0,43.0,103.0,42.0
4.557706666666666,4.2210097457783196,77.0,-64.0,0.0,74905.90012884141,77.0,0.0,4.785985821917988,4.360279197666131,6.0616298501310695,2.686504762698179,4.48818,4.57928,4.5066,4.5096,-64.0,-62.0,-64.0,-7.0,73.0,77.0,73.0,16.0
4.551806666666667,3.6205555838787444,64.0,-55.0,5.3333688891259276e-05,75055.73277743024,64.0,0.0,2.8525466622651416,4.571420802507684,2.6452170251228915,3.021568466872793,4.55914,4.52592,4.7367,4.518,-12.0,-55.0,-5.0,-10.0,23.0,64.0,14.0,21.0
4.77286,3.483259118565064,73.0,-48.0,-7.33338222254815e-05,75007.32620357582,73.0,0.0,3.7301501391230887,3.6936256767030415,2.955424842556481,3.259272727158622,4.86086,4.70902,4.708,4.6623,-38.0,-48.0,-12.0,-22.0,52.0,73.0,18.0,29.0
4.56102,4.424202740939132,154.0,-95.0,6.6667111114074095e-06,74956.40966911429,154.0,0.0,4.30553325180517,3.6167033386220666,3.5277567589050127,4.001040659628442,4.66776,4.47598,4.3365,4.5942,-69.0,-36.0,-22.0,-35.0,81.0,59.0,33.0,59.0
4.468206666666667,4.426999267821138,176.0,-186.0,0.0,75110.56071914968,186.0,0.0,3.448399395893695,6.253699576250845,2.9652740581605608,3.675318967110202,4.48992,4.5369,4.7176,4.5493,-35.0,-186.0,-9.0,-19.0,62.0,176.0,17.0,29.0
4.7064,3.786361363279175,68.0,-53.0,4.000026666844446e-05,74942.8923756906,68.0,0.0,4.2854584288731585,4.07652866910071,3.6378747518297,5.2059000528246795,4.52112,4.9451,4.4027,4.8092,-48.0,-53.0,-22.0,-38.0,62.0,68.0,29.0,57.0
4.5840733333333334,5.479757750845885,159.0,-101.0,-2.6666844445629638e-05,74967.59427843147,159.0,0.0,6.592307138354523,4.893953116857578,3.1126783258152457,4.676615655578295,4.71956,4.3233,4.4942,4.3301,-101.0,-74.0,-9.0,-34.0,159.0,70.0,19.0,60.0
4.389413333333334,4.93284879717818,132.0,-142.0,2.6666844445629638e-05,74847.03321445681,142.0,0.0,7.194281255997711,3.124201686127194,12.184195973062812,3.503577463108244,4.56064,4.49338,4.3793,4.3136,-142.0,-22.0,-142.0,-22.0,132.0,29.0,132.0,26.0
4.5215733333333334,4.023569053045097,83.0,-71.0,0.0,75011.79128965733,83.0,0.0,3.5792779383557236,4.9935609008402,3.0315449790494617,3.1204616950060453,4.5212,4.60464,4.2248,4.5109,-42.0,-71.0,-16.0,-15.0,54.0,83.0,18.0,25.0
4.514953333333334,4.632114319022026,131.0,-101.0,-3.333355555703705e-05,74954.39987208966,131.0,0.0,5.741343354128892,2.917901353712973,8.631428822043313,2.6746219471170125,4.7407,4.4737,4.7593,4.2912,-101.0,-17.0,-101.0,-6.0,131.0,27.0,113.0,14.0
4.73442,4.298015890726014,90.0,-90.0,-1.3333422222814819e-05,74887.35391952946,90.0,0.0,4.645211010234089,4.411577539837649,8.429089340492245,2.7250466399678372,4.61052,4.8019,4.2517,4.7759,-72.0,-90.0,-72.0,-6.0,78.0,90.0,78.0,15.0
4.650553333333334,3.2085054195303386,55.0,-39.0,0.00012666751111674077,75052.86328014712,55.0,0.0,3.0318378795047733,3.5034183877464598,2.677157027520052,4.891018315238658,4.56418,4.63498,4.6945,4.9728,-23.0,-39.0,-5.0,-39.0,37.0,55.0,16.0,55.0
4.76122,3.1892220751984857,48.0,-37.0,-5.3333688891259276e-05,74953.92724847561,48.0,0.0,3.0963975423708114,3.0332850585462623,3.019491306495185,3.18732420534843,4.70814,4.78744,4.8835,4.6979,-18.0,-18.0,-15.0,-12.0,36.0,28.0,23.0,19.0
4.6247533333333335,3.3748871495931367,73.0,-68.0,3.333355555703705e-05,75008.69910316638,73.0,0.0,3.194604545855402,3.059105364383515,2.945053749933946,2.7550589086260935,4.87366,4.45764,4.8721,4.5071,-28.0,-25.0,-8.0,-7.0,44.0,47.0,17.0,16.0
4.65054,3.5207353931245673,69.0,-54.0,-4.666697777985187e-05,75096.42659269208,69.0,0.0,3.3343708899281137,3.9224123637883865,2.720412902483739,3.95175955619772,4.58678,4.73022,4.7058,4.7379,-54.0,-36.0,-6.0,-32.0,69.0,61.0,18.0,61.0
4.58106,3.4359456645490383,57.0,-53.0,5.3333688891259276e-05,75023.01523501305,57.0,0.0,3.5978156323524972,3.2612426137286996,2.763899209450301,2.73878101351678,4.70766,4.46512,4.7954,4.4316,-52.0,-29.0,-8.0,-6.0,42.0,37.0,14.0,15.0
4.57318,3.089240147285413,45.0,-39.0,-8.666724444829632e-05,74956.04920123404,45.0,0.0,3.1043840297875516,2.9707957115897417,3.0297711316203406,3.0718976285026165,4.47634,4.6278,4.3633,4.4364,-29.0,-27.0,-11.0,-27.0,45.0,33.0,20.0,33.0
4.740873333333333,3.2363178723083155,44.0,-32.0,7.33338222254815e-05,75070.87320170652,44.0,0.0,3.0624446882188745,3.318692554064025,3.217969490222056,4.010454187495476,4.62146,4.71854,4.5606,4.9811,-29.0,-29.0,-16.0,-29.0,36.0,42.0,22.0,42.0
4.70346,3.320751525643957,66.0,-39.0,-2.6666844445629638e-05,74939.76175380973,66.0,0.0,3.2730242651101746,3.41572462584442,2.947325619947684,3.042070604045869,4.8404,4.53202,5.0487,4.4238,-33.0,-39.0,-13.0,-20.0,66.0,51.0,19.0,23.0
4.59874,3.214896122593492,67.0,-63.0,-2.6666844445629638e-05,74990.5522082525,67.0,0.0,3.414536712352058,2.7706609186979194,4.857651181383859,2.6202313180328183,4.6148,4.54856,4.675,4.5528,-63.0,-12.0,-63.0,-5.0,67.0,18.0,67.0,14.0
4.591653333333333,4.2077372778991595,129.0,-116.0,2.6666844445629638e-05,74961.8355651471,129.0,0.0,5.384561937651011,3.4876834489385646,2.723503948959869,2.915402126637079,4.72586,4.4196,4.6932,4.4138,-116.0,-51.0,-6.0,-10.0,129.0,63.0,14.0,19.0
4.634906666666667,3.4219351529929507,100.0,-80.0,-3.333355555703705e-05,74980.25970288261,100.0,0.0,3.0118787119670007,2.922218059214609,2.7954117836197225,2.7109317660169907,4.52338,4.65988,4.5536,4.6336,-25.0,-20.0,-7.0,-7.0,32.0,41.0,17.0,18.0
